torneo_id,year,elo_colombia,fifa_rank,avg_age,market_value_meur,wins_last10,draws_last10,losses_last10,goals_scored_last10,goals_conceded_last10,clean_sheets_last10,form_index,qual_position,injuries_key_players,coach_experience_years,home_continent,avg_height_cm,sprint_speed_kmh,prev_world_cups,group_rival_avg_elo,group_rival_max_elo,tournament_avg_elo,octavos_rival_elo,cuartos_rival_elo,semis_rival_elo,final_rival_elo,luck_factor,media_pressure,prep_days,altitude_m,climate,group_points_scored,target_ronda
974,2025,1930.5,10,28.0,669.4,4,4,2,11,4,2,0.5333,5,2,20.0,0,179.3,32.2,8,1638.0,1723.2,1788.0,1832.3,1963.5,1982.2,2139.6,-0.1608,5.9,27,0.0,3,6,2
975,2005,1813.9,11,26.4,517.3,5,4,1,9,7,2,0.6333,6,1,1.7,0,176.7,29.4,1,1576.6,1589.9,1691.9,1739.6,1868.5,1843.0,2012.0,0.3556,6.4,31,2000.0,1,5,2
976,2007,1756.6,18,27.8,594.7,2,2,6,11,6,3,0.2667,5,1,2.0,0,179.9,33.6,3,1780.4,1927.8,1724.2,1799.7,1900.6,1930.9,2035.1,0.0232,3.7,39,0.0,3,1,0
977,2017,1750.5,6,26.9,526.6,7,0,3,12,6,2,0.7,3,2,2.6,0,178.5,29.8,6,1624.3,1726.6,1702.0,1780.2,2004.3,1811.9,1922.5,-0.4383,6.8,23,0.0,2,5,3
978,2022,1920.8,1,24.7,581.8,5,3,2,10,2,2,0.6,4,0,3.3,0,176.2,32.9,5,1789.5,1852.2,1691.3,1728.9,1807.9,1901.6,2048.5,-0.0177,6.4,26,0.0,2,4,3
979,2019,1928.5,13,26.5,540.1,5,1,4,10,2,5,0.5333,1,0,3.4,0,180.4,33.0,7,1706.4,1697.6,1778.0,1879.1,1959.6,2026.2,1984.9,-0.2837,6.6,23,0.0,1,4,5
980,2023,1812.6,17,29.6,734.8,7,1,2,9,9,2,0.7333,5,1,7.4,0,181.8,32.2,7,1927.3,2037.9,1801.1,1822.5,1967.7,2076.6,2165.9,0.0235,6.4,21,0.0,3,7,3
981,2014,1773.8,12,26.9,784.1,2,3,5,16,11,3,0.3,5,0,0.5,0,181.4,32.3,6,1806.0,1934.5,1771.2,1824.7,1892.1,1953.2,2017.4,0.0221,6.8,38,0.0,1,4,3
982,2017,1900.6,7,27.5,479.2,5,3,2,17,15,1,0.6,2,1,1.7,0,182.8,34.5,5,1772.9,1890.2,1758.6,1831.9,1918.1,1908.3,2171.2,0.1233,8.0,28,1000.0,2,2,0
983,2024,1893.6,2,24.8,1015.6,6,3,1,16,8,1,0.7,1,1,7.5,0,182.9,33.9,8,1716.1,1769.1,1806.1,1964.5,1975.1,2132.4,2160.8,0.0084,6.1,35,0.0,3,6,2
984,1997,1930.4,25,25.4,401.4,5,2,3,8,12,3,0.5667,2,3,2.5,0,176.6,33.8,1,1674.1,1756.4,1701.0,1815.7,1838.4,1969.1,1968.0,-0.1065,7.5,24,2500.0,1,7,2
985,2011,1790.6,17,25.3,439.2,4,2,4,5,14,2,0.4667,4,1,20.0,0,173.6,33.4,5,2062.6,2199.2,1804.6,1842.0,1988.3,2033.2,2032.2,-0.0603,3.0,43,0.0,2,6,3
986,1995,1798.8,14,28.6,624.6,5,3,2,13,9,2,0.6,5,2,1.3,0,177.3,30.5,0,1669.5,1665.1,1705.5,1750.6,1830.4,1950.9,2059.3,-0.1541,7.5,25,0.0,2,3,1
987,2004,1806.1,13,24.3,597.1,6,2,2,6,5,2,0.6667,3,2,13.8,0,180.8,30.1,3,1691.4,1846.4,1702.6,1775.3,1833.0,1911.1,2034.8,-0.1779,4.7,23,1000.0,3,4,1
988,2022,1889.7,29,26.2,617.7,3,1,6,11,8,2,0.3333,1,1,3.3,0,185.0,35.5,8,1621.8,1620.7,1784.5,1777.8,1949.1,1994.9,2057.2,0.13,6.7,38,0.0,3,7,1
989,2023,1886.6,18,26.8,777.8,9,1,0,10,8,3,0.9333,4,1,2.1,0,177.0,33.3,8,1870.7,1997.9,1694.1,1809.8,1882.6,2015.5,1935.8,0.0661,5.4,39,2500.0,4,3,1
990,2023,1812.9,30,25.7,475.0,7,2,1,18,9,5,0.7667,4,2,1.1,0,177.7,30.7,8,1810.0,1817.1,1735.1,1763.7,1955.0,2019.3,2029.2,0.0788,7.0,39,0.0,2,4,1
991,2001,1802.3,22,27.3,584.9,3,1,6,10,8,3,0.3333,2,4,1.3,0,179.8,30.2,1,1769.8,1835.0,1800.4,1907.1,1946.8,2037.4,2139.4,0.1368,5.3,30,0.0,1,7,1
992,2002,1866.4,16,25.0,485.4,7,1,2,15,11,1,0.7333,2,0,1.4,0,181.0,32.6,3,1782.6,1878.0,1706.3,1793.9,1852.3,2021.8,1935.1,0.0652,5.2,30,0.0,0,3,0
993,1998,1832.6,1,29.3,677.4,6,1,3,13,5,6,0.6333,1,2,3.9,0,180.9,34.4,2,1761.2,1939.9,1893.4,1977.4,1977.2,2188.9,2157.2,0.1243,1.0,21,0.0,0,0,0
994,1995,1707.4,9,27.2,507.2,6,1,3,13,9,2,0.6333,3,2,0.6,0,183.4,35.4,1,1688.5,1760.0,1708.8,1744.6,1820.6,1926.2,1975.2,0.0494,5.1,39,0.0,2,4,2
995,2002,1829.8,28,28.3,643.8,1,3,6,8,3,2,0.2,1,0,2.5,0,182.2,30.3,3,1661.2,1720.0,1761.1,1860.3,1979.4,1937.9,2072.2,0.0564,6.4,41,0.0,2,6,1
996,2009,1816.8,1,26.6,694.8,4,2,4,15,8,1,0.4667,5,2,4.7,0,181.1,32.2,3,1809.0,1945.1,1779.5,1915.4,1979.1,2053.4,2033.9,-0.1577,2.8,31,0.0,2,3,0
997,2019,1970.5,1,28.3,746.6,4,3,3,11,5,3,0.5,5,4,7.2,0,180.3,35.1,7,1652.7,1716.6,1746.0,1808.0,1861.5,2034.4,2096.9,-0.2517,7.0,22,0.0,3,7,3
998,2010,1813.4,22,29.6,767.8,5,2,3,7,13,1,0.5667,3,1,1.7,0,175.2,30.6,5,1946.8,2150.3,1785.6,1865.6,1914.6,2003.5,2074.1,0.3232,2.5,33,0.0,3,6,1
999,1996,1758.4,1,25.9,683.0,5,0,5,17,8,3,0.5,4,1,4.2,0,183.5,30.8,0,1856.8,1983.1,1773.1,1871.5,1877.4,1956.5,2222.0,-0.1065,3.4,25,0.0,1,7,1
1000,2022,1868.1,4,26.0,748.7,3,3,4,14,7,3,0.4,2,2,2.9,0,178.7,33.2,8,1662.3,1755.8,1696.4,1778.2,1921.5,1863.1,1998.8,-0.0925,6.5,43,0.0,2,7,5
1001,2026,1811.0,10,23.4,913.6,4,3,3,7,10,2,0.5,3,3,0.8,0,177.0,30.5,9,1838.4,1934.3,1706.3,1815.9,1872.1,1909.1,1979.0,-0.0543,5.1,22,2500.0,2,3,0
1002,2001,1767.9,16,28.1,587.5,3,4,3,14,12,5,0.4333,4,0,7.2,0,183.9,32.0,0,1682.7,1770.4,1765.4,1822.2,1892.9,1949.6,2105.1,0.1158,5.4,44,1000.0,1,1,0
1003,2006,1820.4,25,27.0,135.8,6,0,4,6,14,2,0.6,6,2,6.1,0,180.4,33.1,4,1739.8,1905.8,1701.6,1768.7,1862.5,1881.7,1986.5,-0.102,4.2,37,1000.0,3,3,0
1004,2017,1850.6,23,25.4,462.3,4,2,4,15,8,1,0.4667,4,2,3.2,0,180.0,31.6,6,1680.0,1776.8,1756.2,1915.4,1935.3,2008.6,2074.1,-0.0888,9.3,31,0.0,0,6,1
1005,2025,1894.5,11,29.9,246.3,4,0,6,19,12,2,0.4,1,1,6.8,0,178.5,28.5,6,1729.3,1858.6,1783.9,1793.9,1907.7,2012.7,2127.7,-0.0599,5.2,24,0.0,0,6,1
1006,2009,1885.2,28,26.6,564.8,4,1,5,16,6,4,0.4333,2,2,0.4,0,182.0,31.2,0,1502.5,1534.3,1847.7,1998.7,1968.4,2085.8,2224.7,-0.0711,7.4,32,0.0,1,3,0
1007,2019,1847.9,12,28.3,812.9,1,2,7,11,10,1,0.1667,3,2,6.5,0,182.3,34.4,3,1579.0,1663.5,1841.4,1952.7,2128.0,1965.5,2148.3,0.0948,3.2,43,0.0,1,0,0
1008,2014,1803.1,20,26.3,284.1,7,0,3,8,6,3,0.7,5,0,3.5,0,182.4,33.4,0,1782.7,1938.1,1743.7,1821.3,1928.4,1940.1,2055.1,-0.1239,4.1,38,0.0,2,4,2
1009,2012,1899.7,14,30.9,361.3,4,1,5,13,4,2,0.4333,1,1,1.5,0,176.7,31.5,4,1916.1,2011.6,1732.8,1817.0,1927.2,1963.1,2058.7,-0.121,6.8,43,0.0,3,1,0
1010,1998,1659.6,12,28.6,295.6,3,1,6,11,9,2,0.3333,7,0,0.1,0,178.7,30.6,2,1782.8,1899.5,1670.8,1830.4,1723.7,1853.6,1973.3,0.1673,5.8,27,0.0,2,0,0
1011,2009,1754.1,22,26.3,683.0,7,0,3,20,13,2,0.7,4,0,2.1,0,176.4,30.2,3,1796.5,1861.3,1767.2,1877.6,1879.9,2009.5,1988.7,0.2652,5.8,36,0.0,1,6,3
1012,2003,1859.3,9,26.0,538.2,1,3,6,16,11,3,0.2,4,0,2.5,0,177.6,31.7,3,1716.0,1736.8,1679.8,1766.3,1812.5,1984.8,2023.0,-0.0061,6.4,33,0.0,0,4,4
1013,2011,1708.5,7,24.9,551.5,1,2,7,7,10,2,0.1667,5,1,2.2,0,177.2,32.6,5,1829.8,1931.8,1711.6,1785.2,1819.6,1921.9,2036.6,-0.1998,4.9,27,0.0,4,3,3
1014,2005,1907.2,13,26.0,652.1,6,2,2,12,5,3,0.6667,2,3,4.6,0,179.8,31.8,3,1797.7,1853.2,1812.9,1897.4,1927.4,1970.4,1969.8,-0.0512,8.8,26,1000.0,3,7,3
1015,2009,1777.5,19,23.8,531.3,5,3,2,6,3,2,0.6,8,3,2.0,0,174.4,31.7,4,1711.0,1834.0,1714.5,1785.4,1741.8,2063.5,2119.8,0.0228,5.6,25,0.0,0,7,1
1016,2020,1838.0,13,26.4,547.2,5,3,2,14,8,1,0.6,1,1,2.6,0,177.9,32.3,6,1758.4,1917.4,1798.7,1851.5,1915.8,2026.2,2080.5,0.1336,4.6,24,0.0,2,1,0
1017,2016,1781.7,10,26.4,874.1,2,6,2,13,11,4,0.4,3,2,0.2,0,178.8,31.3,6,1695.4,1746.6,1768.1,1842.0,1869.6,2009.6,2219.0,-0.0782,6.3,34,1000.0,0,3,0
1018,2023,1796.7,17,27.3,350.6,5,1,4,16,11,5,0.5333,2,1,9.4,0,184.5,33.5,8,1923.1,1962.3,1685.3,1777.4,1845.7,1952.4,1910.5,-0.1334,1.1,42,0.0,4,1,0
1019,2008,1928.3,7,27.3,489.4,2,2,6,15,4,1,0.2667,4,1,1.9,0,176.1,30.4,4,1874.0,1985.8,1713.6,1844.9,1862.1,1985.7,2004.4,-0.1106,6.8,20,0.0,1,9,2
1020,2010,1836.1,13,28.2,925.5,0,4,6,13,7,2,0.1333,1,0,1.6,0,181.8,34.3,5,1803.6,1896.6,1801.2,1856.8,1983.7,2119.3,2041.8,-0.2849,5.2,24,0.0,2,6,3
1021,2005,1796.8,22,25.8,489.5,3,3,4,7,8,3,0.4,4,2,0.5,0,181.8,33.9,3,1846.6,1923.4,1842.2,1911.7,2055.8,1995.9,2080.4,0.2634,2.7,38,0.0,3,1,0
1022,1999,1860.2,15,29.2,1103.6,5,3,2,8,3,7,0.6,4,3,13.2,0,177.2,34.5,2,2048.1,2150.9,1707.9,1829.2,1807.6,1968.9,1908.6,0.0083,8.2,20,0.0,2,9,5
1023,2014,1712.2,11,24.2,590.7,6,1,3,8,8,4,0.6333,4,0,0.4,0,180.4,28.9,6,1605.9,1701.3,1834.4,1954.2,1985.9,2055.2,2248.7,-0.1787,6.2,20,0.0,0,5,1
1024,1996,1807.6,20,28.8,608.5,6,2,2,7,10,3,0.6667,1,2,2.6,0,181.6,33.9,1,1647.1,1743.4,1720.7,1780.4,1898.3,1920.8,2061.2,0.0503,2.5,38,0.0,0,6,2
1025,2004,1862.4,14,27.2,478.3,4,1,5,10,9,1,0.4333,3,4,1.6,0,179.1,29.8,3,1911.1,2021.0,1851.4,1867.1,1966.3,2057.4,2044.6,-0.2172,7.2,36,0.0,1,1,0
1026,2019,1761.3,17,26.5,587.9,2,4,4,18,10,2,0.3333,5,1,1.8,0,181.7,31.9,7,1739.0,1845.1,1736.3,1790.0,1879.3,1948.6,2067.5,0.1397,5.0,24,0.0,2,6,4
1027,2002,1868.5,1,26.8,787.6,6,2,2,5,5,3,0.6667,6,0,1.1,0,179.8,30.4,3,1754.2,1873.1,1600.0,1635.7,1732.7,1789.7,1876.4,-0.1119,7.5,33,0.0,2,0,0
1028,1999,1802.7,3,27.4,550.4,2,3,5,10,7,3,0.3,2,3,0.3,0,179.3,33.6,2,1847.5,1899.6,1735.4,1768.3,1865.2,1939.5,1886.2,-0.1009,3.1,38,0.0,2,5,2
1029,2016,1775.9,13,24.6,799.3,3,3,4,8,10,3,0.4,4,0,3.3,0,183.9,31.0,1,1574.0,1688.6,1740.0,1733.8,1922.6,1935.4,2100.8,0.1692,8.3,34,0.0,2,4,5
1030,2014,1785.6,20,24.9,660.0,5,0,5,8,13,2,0.5,3,2,3.8,0,184.9,35.4,5,1555.3,1676.7,1772.9,1833.4,1947.8,1947.6,2093.2,0.1302,4.4,34,0.0,0,3,0
1031,2012,1840.2,12,28.2,577.7,5,2,3,11,6,2,0.5667,1,0,0.2,0,177.1,33.5,5,1684.8,1768.2,1656.6,1702.6,1812.1,1899.6,1978.4,0.1428,3.0,31,0.0,0,4,2
1032,2006,1851.5,20,26.8,634.8,5,2,3,13,4,0,0.5667,1,1,7.3,0,177.3,32.2,3,1602.3,1668.9,1669.9,1724.9,1841.9,1905.7,2080.9,0.0342,6.4,36,0.0,4,5,2
1033,2001,1834.9,20,25.0,372.1,3,1,6,9,11,2,0.3333,1,1,3.3,0,178.8,33.7,2,1866.8,1986.1,1744.7,1810.9,1921.1,1931.2,2012.3,0.036,6.9,36,0.0,4,3,0
1034,1997,1784.6,18,27.4,570.8,3,2,5,13,8,3,0.3667,5,0,1.4,0,177.5,32.2,1,1690.0,1755.4,1758.1,1831.7,2027.0,2063.6,2056.5,-0.1534,4.3,27,0.0,2,9,5
1035,2023,1921.0,1,27.9,854.6,5,2,3,10,6,4,0.5667,1,1,6.6,0,182.4,31.6,7,1654.6,1748.3,1858.0,2018.7,2059.5,2116.9,2031.3,0.0429,5.8,21,0.0,2,6,5
1036,2019,1936.0,4,27.0,164.1,3,1,6,13,4,4,0.3333,1,0,3.2,0,181.1,31.6,7,1814.1,1944.1,1781.9,1866.6,1870.3,1980.2,1960.6,0.2173,6.9,32,0.0,2,3,4
1037,2016,1769.2,17,26.6,321.9,3,4,3,6,9,4,0.4333,6,3,0.5,0,176.3,31.8,6,1683.6,1890.4,1810.5,1894.5,1949.1,2020.0,2186.5,0.0361,4.1,37,1000.0,2,5,2
1038,1999,1833.0,10,27.3,622.7,4,2,4,9,8,3,0.4667,1,2,5.8,0,176.4,31.4,0,1674.8,1839.5,1776.7,1911.5,2003.6,2040.4,2094.8,-0.19,6.2,32,0.0,2,3,2
1039,2026,1889.6,4,27.3,540.7,3,4,3,10,10,3,0.4333,3,0,3.7,0,180.0,34.3,9,1658.7,1750.0,1777.1,1794.1,2002.7,2019.5,2023.7,-0.1417,4.7,23,1000.0,4,0,0
1040,2015,1913.9,17,25.8,675.7,8,1,1,14,7,2,0.8333,5,3,2.4,0,181.7,32.1,6,1760.7,1873.3,1682.3,1687.5,1863.6,1941.7,1977.1,-0.0546,8.4,28,0.0,0,9,2
1041,2000,1915.2,21,27.7,673.1,5,2,3,12,9,3,0.5667,2,0,0.9,0,180.7,34.5,1,1534.6,1726.3,1767.0,1828.4,1914.5,2095.5,2123.8,-0.1009,6.1,28,1000.0,1,5,1
1042,2019,1814.5,2,24.3,346.2,5,1,4,11,6,3,0.5333,2,2,4.6,0,176.9,31.0,5,1772.5,1891.2,1710.5,1815.3,1862.1,1931.0,2082.3,0.04,3.4,22,0.0,1,3,2
1043,2018,1849.9,1,26.0,308.4,2,3,5,9,10,5,0.3,2,2,4.9,0,180.6,34.4,7,1839.5,1874.3,1770.5,1883.0,1905.9,2026.3,1994.5,0.2283,5.3,37,0.0,2,6,2
1044,2013,1807.5,10,25.9,551.9,3,0,7,18,11,2,0.3,1,2,0.7,0,182.5,32.5,5,1577.3,1660.4,1764.3,1920.8,1988.2,1967.6,2139.8,0.034,6.3,20,0.0,4,2,0
1045,2018,1832.9,8,26.0,549.3,4,3,3,14,4,4,0.5,4,1,5.1,0,177.6,29.9,7,1865.2,2034.6,1834.3,2035.6,1964.3,2153.8,1991.4,-0.0821,2.9,41,0.0,1,4,3
1046,2015,1967.2,13,25.0,432.1,3,5,2,12,7,2,0.4667,2,0,5.4,0,179.9,32.3,5,1555.4,1677.1,1786.9,1938.0,1979.7,2066.6,2061.2,0.3662,6.4,40,0.0,2,6,4
1047,1996,1784.7,15,27.2,710.2,3,3,4,14,8,4,0.4,5,2,7.5,0,180.2,31.6,1,1871.0,1903.1,1811.3,1916.9,1928.1,2121.0,2119.1,-0.0806,7.4,20,0.0,1,1,0
1048,1996,1777.9,20,24.4,80.0,3,3,4,12,11,3,0.4,5,0,5.3,0,178.5,29.1,1,1847.0,1941.9,1753.5,1863.9,1909.7,1888.4,2009.2,-0.2885,4.6,34,2000.0,3,3,2
1049,1995,1824.0,21,24.1,464.1,3,1,6,7,11,3,0.3333,3,2,0.0,0,178.8,35.2,1,1954.5,2087.6,1823.9,1944.4,1948.4,2168.6,2007.3,0.0499,1.9,37,1000.0,2,4,2
1050,2021,1979.9,1,27.1,710.0,5,2,3,10,6,2,0.5667,3,0,2.0,0,177.4,33.0,5,1577.4,1601.4,1748.5,1851.9,1943.3,1811.8,2064.5,-0.135,6.6,26,2000.0,2,6,2
1051,1995,1798.6,12,28.0,931.1,5,3,2,8,11,1,0.6,5,2,11.9,0,184.2,32.0,1,1636.5,1736.9,1789.6,1896.8,1949.9,2004.7,2118.6,0.2937,5.5,33,0.0,1,6,1
1052,2010,1771.6,27,24.6,650.7,3,4,3,11,12,3,0.4333,5,1,0.7,0,184.6,31.6,5,1819.7,1919.5,1731.8,1803.1,1943.6,1984.7,2032.4,0.1809,4.6,27,1000.0,0,4,3
1053,2001,1819.1,11,27.7,958.2,6,1,3,18,8,2,0.6333,2,0,8.8,0,182.5,29.7,2,1675.1,1789.7,1765.5,1838.9,1899.7,2038.3,2130.7,-0.0967,7.3,24,0.0,0,4,1
1054,2023,1841.5,1,27.0,469.5,6,1,3,14,13,2,0.6333,5,1,0.9,0,176.8,33.1,8,1817.7,1973.5,1739.2,1856.5,1959.4,2041.2,2015.3,-0.0252,6.0,36,0.0,1,9,1
1055,1998,1739.9,1,28.4,619.0,2,2,6,5,7,3,0.2667,8,0,13.6,0,177.7,32.0,2,1500.0,1565.4,1846.6,1847.0,2079.1,2078.5,2130.6,-0.0304,5.2,23,0.0,0,4,1
1056,2000,1845.2,11,22.1,522.2,2,3,5,14,7,3,0.3,4,0,6.0,0,180.6,32.9,2,1838.5,1934.2,1737.4,1763.4,1889.4,1926.3,2054.6,0.0151,4.6,42,0.0,3,9,2
1057,2021,1901.9,2,27.1,857.6,2,2,6,7,6,2,0.2667,2,0,0.4,0,181.3,34.6,3,1742.6,1722.7,1765.2,1834.3,1891.9,1947.1,2072.4,0.0792,6.0,32,0.0,4,3,0
1058,2003,1831.6,22,27.3,347.0,2,2,6,14,7,2,0.2667,6,0,4.7,0,180.4,30.9,3,1732.5,1860.0,1736.2,1861.9,1878.5,1989.1,2033.4,0.0552,4.1,33,0.0,0,7,1
1059,2017,1883.4,6,30.0,248.0,5,1,4,9,10,3,0.5333,3,1,0.3,0,176.0,32.2,6,1682.2,1724.0,1793.7,1901.7,1929.7,2105.4,2120.8,0.0089,6.7,26,0.0,0,4,1
1060,2000,1898.0,10,28.1,882.4,5,2,3,10,9,3,0.5667,4,1,4.2,0,177.9,31.4,1,1786.8,1945.5,1861.9,1907.8,1991.6,2050.8,2087.4,-0.1952,7.1,40,0.0,3,6,3
1061,2003,1702.0,14,25.6,617.3,2,3,5,10,8,3,0.3,9,1,4.0,0,182.8,34.8,3,1829.4,1981.0,1806.5,1908.9,1856.4,2035.2,2136.2,-0.067,4.1,41,0.0,4,5,2
1062,2006,1835.4,11,29.3,538.6,8,2,0,10,8,4,0.8667,4,0,1.1,0,184.5,32.6,2,1938.6,2070.5,1794.0,1849.5,1989.0,1999.7,2106.7,-0.1409,6.6,40,2000.0,0,0,0
1063,2026,1890.1,1,27.5,594.9,3,3,4,14,11,2,0.4,3,2,5.7,0,179.8,31.8,7,1760.3,1918.8,1755.0,1798.6,2018.8,2082.1,1983.6,-0.0369,6.0,31,0.0,3,6,4
1064,2016,1722.7,4,28.4,508.8,4,2,4,12,12,1,0.4667,5,1,3.2,0,178.1,33.2,6,1767.5,1835.1,1833.7,1914.3,2034.4,2034.8,2002.3,-0.1024,6.3,38,0.0,2,4,3
1065,2015,1927.1,15,28.1,817.5,3,3,4,10,7,5,0.4,2,1,11.2,0,176.8,33.3,5,1788.6,1767.5,1759.1,1816.3,2025.7,1957.1,2067.3,-0.0177,6.1,20,0.0,4,3,0
1066,1994,1773.6,22,25.1,433.2,4,3,3,10,12,3,0.5,3,3,5.9,0,176.9,31.0,1,1876.8,1934.8,1781.3,1963.7,1860.1,1988.3,2022.5,-0.0352,4.4,40,1000.0,0,1,0
1067,2007,1748.9,15,26.5,882.0,4,1,5,4,10,3,0.4333,7,3,5.2,0,179.5,32.2,4,1798.7,1935.8,1762.0,1846.5,1959.8,1923.2,1994.9,-0.1669,4.3,20,1000.0,0,1,0
1068,2002,1786.3,12,22.4,244.6,3,4,3,10,8,1,0.4333,3,3,0.0,0,183.1,31.8,3,1757.3,1759.9,1645.2,1698.8,1763.6,1899.4,1958.2,0.0876,4.5,26,0.0,4,9,1
1069,1997,1756.7,16,25.7,749.2,5,2,3,10,8,2,0.5667,4,3,4.0,0,181.0,33.4,0,1821.5,1894.5,1692.0,1778.3,1927.7,1934.4,1882.5,0.2666,5.7,23,0.0,2,4,1
1070,2013,1925.9,19,26.9,912.4,2,5,3,6,9,3,0.3667,2,2,3.0,0,178.1,34.2,4,1948.5,2126.0,1717.4,1857.2,1911.3,2041.2,1961.3,-0.184,6.4,28,2000.0,1,1,0
1071,2021,1837.2,11,24.5,496.6,5,0,5,13,14,3,0.5,1,3,2.2,0,177.3,31.7,7,1589.7,1739.5,1818.9,1897.8,1996.9,2094.1,2125.7,0.3017,4.0,38,0.0,2,2,0
1072,2021,1882.7,11,26.2,214.0,3,2,5,15,11,1,0.3667,4,4,0.6,0,180.9,33.2,7,1555.4,1571.6,1683.0,1766.8,1898.5,1950.0,2043.4,0.0849,5.2,40,0.0,2,4,2
1073,2022,1805.0,17,25.3,573.4,6,1,3,2,4,1,0.6333,1,1,2.0,0,177.6,33.0,8,1581.0,1704.0,1698.5,1699.1,1791.6,1940.0,1956.0,-0.1307,5.0,41,1000.0,2,4,3
1074,2010,1797.6,18,27.6,541.9,3,3,4,5,8,2,0.4,1,3,4.6,0,188.8,30.6,5,1726.8,1816.7,1874.2,1944.0,2096.0,2137.2,2178.1,-0.1852,5.6,20,0.0,3,4,2
1075,2017,1804.5,8,31.6,645.5,3,3,4,10,8,3,0.4,5,0,0.2,0,176.9,32.9,6,1636.2,1675.1,1718.7,1813.4,1859.8,1930.1,2114.2,0.1847,5.0,29,0.0,4,5,3
1076,2025,1804.7,5,28.3,723.1,2,3,5,11,7,1,0.3,1,5,1.0,0,179.7,32.7,8,1892.1,1902.7,1778.0,1890.6,1977.1,2078.8,2102.5,-0.0115,2.0,20,0.0,2,0,0
1077,2017,1738.5,1,25.6,770.3,6,1,3,10,9,3,0.6333,1,3,6.9,0,178.3,32.8,5,1747.4,1857.7,1778.4,1870.1,1914.8,2047.9,2033.5,-0.142,5.4,39,2000.0,4,1,0
1078,2016,1806.3,16,26.4,542.7,2,2,6,13,8,2,0.2667,2,2,6.5,0,182.6,32.2,6,1798.7,2060.4,1698.0,1724.5,1752.9,1984.6,2007.7,0.0735,5.1,31,0.0,0,3,2
1079,2003,1832.3,8,24.9,729.8,4,3,3,9,14,6,0.5,4,2,1.3,0,183.4,31.0,3,1791.3,1936.4,1712.2,1848.7,1914.7,2025.7,1925.5,0.2299,5.0,32,0.0,2,4,1
1080,2011,1829.1,16,23.5,408.4,6,2,2,6,12,3,0.6667,3,0,7.8,0,185.7,31.7,5,1598.4,1638.4,1764.9,1860.9,1927.5,2028.7,2085.3,-0.2374,7.0,35,2000.0,4,5,2
1081,2026,1817.0,9,26.2,604.1,3,2,5,10,7,3,0.3667,1,2,2.5,0,179.7,32.9,9,1803.6,1910.7,1755.9,1865.1,1940.4,1985.0,2089.9,0.0142,5.1,22,1000.0,3,3,0
1082,2020,1820.9,14,26.3,462.7,5,1,4,9,3,3,0.5333,4,1,6.4,0,179.9,31.4,7,1572.2,1729.2,1756.6,1918.3,1927.9,1844.4,2097.5,0.1666,4.7,20,0.0,2,0,0
1083,2022,1835.8,27,28.2,373.5,3,2,5,19,4,4,0.3667,1,1,4.1,0,178.5,31.8,8,1711.8,1807.0,1660.1,1768.5,1833.3,1881.9,1910.8,0.2647,7.1,30,0.0,2,9,2
1084,2001,1813.1,11,28.5,919.2,3,3,4,12,8,4,0.4,3,0,1.0,0,174.3,32.5,2,1822.5,1967.1,1656.7,1710.4,1801.4,1888.8,2065.6,0.1065,4.5,34,0.0,2,0,0
1085,2024,1823.9,9,28.1,299.5,5,2,3,19,8,2,0.5667,2,0,4.0,0,183.3,31.0,8,1572.1,1684.8,1735.4,1833.5,1873.0,2088.3,2035.2,-0.3167,7.0,42,0.0,4,6,3
1086,2012,1871.3,1,27.6,722.1,4,3,3,13,10,3,0.5,1,0,1.7,0,175.3,33.8,5,1971.7,2018.4,1727.6,1859.7,1944.4,1995.0,2003.3,-0.1053,7.9,37,0.0,3,7,2
1087,2020,1999.3,13,26.1,862.5,4,2,4,15,6,1,0.4667,2,1,2.8,0,186.1,33.6,7,1669.8,1757.7,1796.7,1935.9,1966.5,2009.9,1955.7,-0.0678,8.5,31,1000.0,2,6,1
1088,2006,1814.3,7,26.5,328.6,4,1,5,16,5,1,0.4333,5,4,1.2,0,179.1,33.5,4,1740.3,1869.8,1765.6,1861.4,1930.5,2000.5,1973.5,-0.1847,6.0,32,1000.0,3,0,0
1089,2012,1822.5,29,26.7,765.8,4,0,6,15,6,3,0.4,1,0,3.8,0,180.1,34.9,4,1671.4,1807.5,1868.5,1958.7,2169.0,2097.4,2203.7,-0.0282,5.8,32,2000.0,2,3,2
1090,2017,1867.3,11,27.9,613.2,3,4,3,18,6,2,0.4333,4,0,2.6,0,174.6,33.7,6,1813.5,1890.6,1658.6,1765.4,1756.2,1809.9,1902.6,0.0865,6.5,39,0.0,2,7,2
1091,2010,1794.4,12,26.9,628.1,2,2,6,10,7,3,0.2667,3,0,2.4,0,183.1,32.3,4,1674.3,1885.8,1638.3,1699.1,1734.2,1887.1,2009.8,0.2724,7.1,39,1000.0,0,4,3
1092,2002,1756.9,21,25.3,601.8,1,3,6,13,3,1,0.2,4,2,8.3,0,178.2,33.1,3,1958.3,2070.0,1743.7,1770.8,1904.9,1951.0,1972.2,0.2223,5.2,44,2000.0,0,4,4
1093,1997,1810.2,18,25.9,722.5,5,2,3,8,11,0,0.5667,3,1,9.6,0,178.1,31.4,0,1729.4,1786.5,1759.7,1755.1,1797.5,2009.0,2018.5,0.3234,6.6,26,0.0,4,3,0
